	C1	C10	C100	C101	C11	C13	C16	C17	C18	C19	C25	C30	C33	C34	C35	C4	C51	C53	C57	C59	C6	C60	C61	C62	C63	C65	C66	C67	C69	C7	C70	C72	C73	C74	C79	C82	C83	C84	C86	C87	C9	C90	C91	C93	C94	C95	C98	C102	C103	C12	C14	C15	C2	C20	C21	C22	C23	C24	C26	C27	C28	C29	C3	C31	C32	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C5	C50	C52	C55	C56	C58	C64	C68	C71	C75	C76	C77	C78	C8	C80	C85	C89	C92	C96	C97	C99	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC3	NC4	NC5	NC6	NC7	NC8	NC9
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	-0.858024691	0.648148148	0.413580247	0.74691358	0.135802469	-0.074074074	-0.432098765	-0.456790123	-0.216049383	-0.358024691	0.388888889	-0.580246914	-0.351851852	-0.561728395	0.481481481	-0.839506173	-0.969135802	-0.734567901	0.37654321	0.981481481	-0.617283951	0.117283951	-0.728395062	0.938271605	-0.790123457	-0.808641975	0.543209877	0.895061728	0.055555556	0.074074074	-0.851851852	0.302469136	-0.117283951	0.098765432	-0.592592593	0.858024691	-0.216049383	0.604938272	-0.617283951	1	0.722222222	-0.537037037	0.351851852	0.919753086	0.302469136	0.179012346	0.783950617	-0.567901235	-0.864197531	-0.586419753	-0.351851852	-0.12962963	0.259259259	0.567901235	-0.685185185	-0.024691358	-0.481481481	-0.740740741	-0.981481481	0.351851852	-0.87654321	0.049382716	-0.895061728	0.456790123	0.327160494	0.611111111	0.487654321	-0.086419753	0.962962963	-0.259259259	-0.833333333	-0.691358025	-0.055555556	-0.919753086	-0.432098765	-0.413580247	0.111111111	0.802469136	-0.197530864	-0.148148148	0.358024691	0.037037037	-0.666666667	0.12345679	0.722222222	-0.043209877	0.691358025	0.777777778	-0.49382716	-0.37654321	-0.222222222	-0.858024691	0.697530864	0.148148148	-0.777777778	0.722222222	-0.092592593	0.679012346	0.37037037	-0.290123457	0.49382716	-0.913580247	-0.783950617	-0.481481481	-0.086419753	0.512345679	0.327160494	0.604938272	-0.919753086	-0.086419753	-0.314814815	-0.49382716	-0.290123457	0.987654321	0.549382716	0.672839506	0.5	0.938271605	0.851851852	0.382716049	-0.283950617	-0.611111111	-0.074074074	0.216049383	0.345679012	0.530864198
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	0.034075091	0.453416149	0.588687957	0.599378882	-0.237352542	-0.450206655	0.00621118	-0.287788318	0.043507838	-0.485136715	0.725341615	-0.378881988	0.012763813	-0.843186346	-0.00931677	-0.259927585	0.670807453	-0.450310559	0.518365692	-0.476476664	-0.256448796	0.540460358	-0.319159102	-0.491971905	-0.604306418	-0.376878381	0.546069636	0.538045331	-0.396279322	-0.171565117	-0.409705416	0.561517863	-0.060324193	0.158756835	0.448130476	-0.357208353	-0.113800732	0.830872936	-0.266221885	-0.295044077	-0.626426001	-0.279503106	0.428571429	0.631036812	0.534161491	-0.568425191	0.848651271	-0.565217391	-0.093167702	-0.664596273	-0.776397516	-0.767080745	-0.072761335	-0.699186482	-0.602484472	-0.32418971	-0.462732919	-0.670807453	-0.819875776	-0.768357171	-0.653597016	-0.326064506	-0.744162543	-0.871185336	-0.636129402	-0.024427552	-0.739130435	-0.646401504	-0.366709025	-0.78757764	0.146316534	-0.343272553	-0.431407268	-0.716558097	-0.698757764	-0.148336236	-0.458289249	0.077639752	0.536794044	-0.652173913	-0.280084007	-0.662739323	-0.662677962	-0.708342346	0.670986745	-0.197704245	0.688011537	-0.41011101	-0.760206295	0.443118278	-0.534161491	0.161576102	-0.341789803	-0.242236025	0.594696712	-0.801556726	-0.507324631	0.358925877	-0.54308374	0.343429063	0.574534161	0.414741435	0.601852827	0.551976194	0.839254658	0.012561855	0.586956522	0.916577426	0.06508142	0.701863354	0.720609907	0.522661363	0.185722092	0.554037267	0.852775341	0.484145145	0.707943473	0.575050074	0.179089027	0.564447722	-0.558710441	0.524445332	0.617688185	0.409937888	0.653778815	0.265783474
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT	0.160493827	-0.99382716	0.024691358	0.203703704	0.462962963	0.685185185	-0.055555556	0.981481481	0.320987654	0.709876543	-0.327160494	-0.166666667	-0.135802469	0.691358025	-0.919753086	0.882716049	-0.950617284	1	0.672839506	0.987654321	0.975308642	0.407407407	0.37654321	0.913580247	0.950617284	-0.549382716	-0.358024691	-0.611111111	0.49382716	0.141975309	0.018518519	-0.5	0.512345679	0.75308642	0.901234568	0.74691358	0.197530864	-0.444444444	0.203703704	0.925925926	-0.932098765	0.530864198	0.648148148	0.172839506	0.185185185	0.716049383	-0.351851852	0.438271605	-0.87037037	-0.012345679	-0.12345679	0.722222222	-0.308641975	-0.685185185	-0.697530864	-0.135802469	-0.5	-0.962962963	0.419753086	-0.358024691	0.043209877	0.179012346	0.395061728	0.358024691	0.061728395	0.512345679	0.654320988	0.450617284	-0.487654321	-0.62345679	0.037037037	-0.240740741	-0.716049383	0.148148148	0.148148148	0.858024691	-0.296296296	-0.37037037	0.043209877	0.339506173	0.555555556	0.030864198	-0.802469136	0.740740741	-0.228395062	-0.950617284	-0.179012346	-0.802469136	-0.438271605	-0.037037037	-0.00617284	-0.543209877	-0.962962963	0.049382716	-0.5	0.537037037	-0.950617284	0.197530864	0.086419753	-0.302469136	0.469135802	-0.148148148	-0.067901235	-0.37037037	-0.475308642	-0.098765432	0.561728395	0.444444444	0.987654321	-1	-0.895061728	-0.888888889	0.179012346	-0.438271605	-0.320987654	0.351851852	0.450617284	0.141975309	0.345679012	-0.944444444	-0.12962963	-0.37654321	-0.388888889	0.728395062	0.179012346	1
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	-0.372670807	-0.633618599	-0.139751553	0.507698203	0.43980989	0.374969331	0.296719223	0.456521739	0.347855524	0.717399127	0.425606091	0.770480356	-0.059006211	0.472049689	-0.300857473	0.38839891	-0.660758418	0.35733411	0.487701863	0.376811594	0.184009034	0.54097534	0.035293824	0.596926426	0.530138591	-0.391350528	-0.500462077	0.105590062	0.789283929	0.363887377	0.544554948	-0.339057362	0.151218347	0.548222292	0.57630527	0.403858861	0.32941517	0.00931677	0.69037853	0.675716974	0.686222766	0.275776398	0.140372671	-0.02572613	0.206259776	-0.192250172	0.049203481	0.363354037	-0.463715949	0.422360248	-0.00931677	0.530166398	0.340595567	-0.298223719	0.366459627	0.012875889	0.132038533	-0.398641908	0.308120733	-0.080745342	-0.540968263	0.024125065	-0.317927483	0.38884024	0.516810886	0.260302704	0.661787501	0.40927975	0.317730518	-0.351552795	0.231372646	-0.227041059	0.082639913	0.461785557	0.082750832	-0.077194485	0.462732919	-0.427594703	-0.493944411	0.046583851	0.448692153	0.711366622	0.157098754	0.173913043	-0.555746443	-0.164907442	-0.428750465	0.046583851	0.111801242	-0.16715974	0.32952053	-0.093167702	-0.226703121	-0.049689441	0.457480689	0.155621403	-0.469550939	-0.109158187	0.011186398	-0.37843745	-0.00310559	-0.46138521	-0.276313201	-0.591229139	-0.711331953	-0.02484472	0.269680313	-0.309124403	0.046583851	-0.410748042	-0.694445218	0.403726708	0.235075105	-0.031055901	-0.310173485	-0.416184259	0.191049066	-0.052795031	0.379806367	-0.384562945	0.195652174	-0.01863354	-0.124223602	0.196559569	-0.571595315	0.337758073
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	-0.302473945	0.027203573	-0.580745342	-0.492955613	0.174220805	0.499606401	0.513518451	-0.481509795	-0.454327882	0.694535416	-0.349494762	0.714285714	-0.831600251	0.472910582	0.321482905	0.032453197	0.086956522	0.385775505	-0.068650818	0.515357718	-0.363779013	-0.561218412	0.425538816	-0.444099379	0.394670038	0.50310559	-0.645962733	-0.717391304	0.287329193	-0.009538967	0.404744934	-0.680124224	0.178918295	-0.55693822	0.776397516	-0.043478261	-0.422177567	0.021719871	-0.452211209	-0.118012422	-0.406147547	-0.037267081	-0.577639752	-0.370969528	-0.751052789	-0.283924624	-0.531055901	0.758380802	-0.190418277	0.33246585	0.594895853	0.355231725	-0.620796292	0.589164179	0.682134518	0.754833348	0.831725908	0.640413069	0.779148696	-0.580764163	0.517605751	0.536149068	-0.01863354	-0.270586233	0.114091223	-0.139751553	0.01863354	-0.078895945	0.742637539	0.552795031	0.465122364	-0.037267081	-0.471903659	0.5436853	0.062111801	-0.474037816	-0.093606138	-0.823999743	-0.618012422	0.56400187	-0.47826087	-0.040372671	0.862810178	-0.405470197	-0.683229814	0.087780104	-0.50931677	0.413043478	0.630434783	0.824536703	-0.040372671	0.131871817	0.586956522	-0.536115915	-0.493664596	0.398496241	-0.498354582	-0.630434783	-0.456897981	-0.471573402	-0.555900621	-0.265294867	-0.419254658	0.786122758	-0.159844346	0.644330109	-0.161490683	-0.033536878	0.230483133	0.112881922	0.252549111	0.804992278	0.728604971	-0.577639752	-0.708074534	-0.757763975	-0.592433046	-0.6847035	-0.565890429	0.208238749	0.626639695	-0.52173913	-0.529046401	0.534161491	0.048876763	-0.419482359
GOBP_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	-0.969135802	0.351851852	-0.722222222	-0.49382716	-0.259259259	-0.166666667	-0.814814815	0.462962963	-0.604938272	-0.580246914	-0.228395062	-0.098765432	-0.975308642	0.765432099	-0.290123457	-0.679012346	0.024691358	-0.339506173	-0.074074074	1	0.512345679	0.166666667	0.462962963	0.382716049	0.172839506	-0.975308642	-0.592592593	-0.981481481	0.987654321	0.067901235	-0.586419753	-0.228395062	-0.549382716	0.37654321	0.839506173	-0.74691358	0.882716049	-0.277777778	-0.956790123	0.913580247	-0.802469136	0.425925926	-0.567901235	-0.487654321	-0.425925926	-0.895061728	-0.240740741	0.327160494	-0.561728395	-0.858024691	0.598765432	0.067901235	-0.648148148	0.783950617	-0.666666667	0.339506173	0.839506173	0.672839506	0.858024691	0.666666667	0.543209877	0.518518519	-0.302469136	-0.234567901	0.790123457	0.012345679	-0.388888889	0.12962963	-0.438271605	-0.222222222	-0.098765432	-0.425925926	-0.024691358	-0.37037037	-0.524691358	-0.401234568	-0.438271605	0.537037037	-0.820987654	0.086419753	-0.012345679	-0.709876543	0.709876543	0.277777778	-0.728395062	0.37037037	-0.567901235	0.283950617	0.290123457	-0.265432099	0.919753086	-0.438271605	0.135802469	-0.104938272	-0.567901235	0.925925926	-0.938271605	0.796296296	0.487654321	-0.148148148	0.308641975	-0.543209877	-0.944444444	-0.098765432	0.864197531	-0.734567901	0.24691358	-0.395061728	0.672839506	-0.87037037	0.00617284	-0.37037037	-0.444444444	-0.148148148	-0.283950617	-0.104938272	0.969135802	0.709876543	-0.037037037	-0.882716049	-0.037037037	-0.549382716	-0.641975309	0.938271605	0.759259259	0.783950617
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	-0.969135802	0.351851852	-0.722222222	-0.49382716	-0.259259259	-0.166666667	-0.814814815	0.462962963	-0.604938272	-0.580246914	-0.228395062	-0.098765432	-0.975308642	0.765432099	-0.290123457	-0.679012346	0.024691358	-0.339506173	-0.074074074	1	0.512345679	0.166666667	0.462962963	0.382716049	0.172839506	-0.975308642	-0.592592593	-0.981481481	0.987654321	0.067901235	-0.586419753	-0.228395062	-0.549382716	0.37654321	0.839506173	-0.74691358	0.882716049	-0.277777778	-0.956790123	0.913580247	-0.802469136	0.425925926	-0.567901235	-0.487654321	-0.425925926	-0.895061728	-0.240740741	0.327160494	-0.561728395	-0.858024691	0.598765432	0.067901235	-0.648148148	0.783950617	-0.666666667	0.339506173	0.839506173	0.672839506	0.858024691	0.666666667	0.543209877	0.518518519	-0.302469136	-0.234567901	0.790123457	0.012345679	-0.388888889	0.12962963	-0.438271605	-0.222222222	-0.098765432	-0.425925926	-0.024691358	-0.37037037	-0.524691358	-0.401234568	-0.438271605	0.537037037	-0.820987654	0.086419753	-0.012345679	-0.709876543	0.709876543	0.277777778	-0.728395062	0.37037037	-0.567901235	0.283950617	0.290123457	-0.265432099	0.919753086	-0.438271605	0.135802469	-0.104938272	-0.567901235	0.925925926	-0.938271605	0.796296296	0.487654321	-0.148148148	0.308641975	-0.543209877	-0.944444444	-0.098765432	0.864197531	-0.734567901	0.24691358	-0.395061728	0.672839506	-0.87037037	0.00617284	-0.37037037	-0.444444444	-0.148148148	-0.283950617	-0.104938272	0.969135802	0.709876543	-0.037037037	-0.882716049	-0.037037037	-0.549382716	-0.641975309	0.938271605	0.759259259	0.783950617
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	0.577005827	-0.148945814	-0.55627745	-0.652173913	0.46242572	0.343399729	0.459256734	0.617263695	-0.066223428	0.811173299	0.010995136	0.736024845	-0.598599577	0.220335425	-0.033317828	0.678322215	0.257763975	0.277243808	0.182549809	0.638068523	-0.469362422	-0.071695876	0.487713286	-0.663632469	-0.031055901	0.69967517	-0.358673838	-0.805564813	0.535693471	0.285526556	0.28452141	-0.49771167	0.817035004	-0.689440994	0.773291925	0.457069784	0.110617096	-0.742236025	-0.31271583	0.076376461	-0.649068323	-0.411448716	0.052076188	-0.578140653	-0.746747807	-0.508035973	-0.589109801	0.541758974	-0.454513895	0.434782609	0.597800324	0.292908312	-0.5	0.851582139	0.898068437	0.380070547	0.749106286	0.671228211	0.799021053	-0.637111454	0.710331986	-0.185107405	0.251552795	-0.58856438	0.040100251	0.02173913	0.263975155	-0.351136079	-0.810144363	0.708074534	0.043478261	-0.290278837	-0.121118012	0.528494493	0.480087687	0.170807453	0.401055233	-0.434782609	-0.41475129	0.586172065	-0.381987578	0.413115397	0.585874574	0.625911979	-0.631972203	0.420407632	-0.706944642	-0.55101631	0.857142857	-0.56782126	-0.090062112	-0.086871621	-0.114167008	-0.571428571	-0.136121074	0.504349711	-0.704431572	-0.611807593	0.18748784	-0.288255223	-0.573540373	-0.348604392	-0.645962733	0.229922252	-0.530939924	0.428712392	0.243502433	-0.754658385	0.532250358	-0.692546584	-0.614779888	0.38313689	0.717391304	-0.705425799	-0.721161985	-0.742135845	-0.408883771	-0.644523019	-0.586956522	-0.164596273	0.679171023	-0.56961502	-0.803975155	-0.135025419	0.077419809	-0.541084168
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	-0.148148148	0.580246914	-0.833333333	-0.604938272	0.660493827	0.598765432	0.49382716	-0.018518519	-0.296296296	0.975308642	0.12345679	0.901234568	-0.913580247	0.913580247	0.827160494	0.895061728	0.364197531	0.425925926	0.382716049	0.956790123	0.598765432	-0.382716049	0.179012346	-0.666666667	-0.50617284	0.722222222	-0.716049383	-0.932098765	0.166666667	0.24691358	-0.012345679	-0.660493827	0.055555556	-0.5	0.895061728	0.104938272	-0.469135802	-0.87654321	-0.364197531	-0.037037037	-0.425925926	0.166666667	-0.351851852	-0.802469136	-0.641975309	-0.456790123	-0.666666667	-0.12962963	-0.722222222	0.537037037	0.839506173	0.635802469	-0.561728395	0.864197531	0.858024691	0.586419753	0.777777778	0.888888889	0.87654321	0.234567901	0.518518519	0.314814815	0.086419753	-0.314814815	0.574074074	-0.043209877	0.160493827	0.172839506	-0.030864198	0.598765432	-0.135802469	-0.141975309	-0.018518519	0.074074074	0.296296296	-0.191358025	0.444444444	-0.234567901	-0.50617284	-0.12962963	-0.265432099	-0.271604938	0.858024691	0.296296296	-0.75308642	0.462962963	-0.759259259	0.111111111	0.808641975	-0.117283951	0.104938272	-0.351851852	0.456790123	-0.907407407	-0.524691358	0.802469136	-0.12345679	-0.654320988	-0.450617284	-0.5	-0.604938272	-0.75308642	-0.604938272	0.00617284	-0.783950617	0.580246914	0.074074074	-0.660493827	-0.012345679	-0.654320988	-0.722222222	0.74691358	0.62345679	-0.820987654	-0.740740741	-0.901234568	-0.111111111	-0.913580247	-0.783950617	-0.290123457	0.814814815	-0.858024691	-0.783950617	0.660493827	-0.475308642	0.024691358
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	0.811048504	0.397494473	0.894863563	0.789507573	0.468944099	0.664942212	0.744557375	0.052795031	0.039584685	0.117450531	0.208993789	0.311549399	-0.375776398	-0.50621118	-0.343793887	0.422842736	0.748049207	0.109836635	0.566509317	0.459961938	0.51338227	0.462732919	0.698436496	0.628560435	-0.436792108	0.047004573	0.283272733	-0.207590546	-0.11100597	0.371676367	0.596273292	0.568322981	0.954780058	-0.297323417	-0.257492151	0.374891062	0.583472372	0.803016859	0.311156425	0.590576912	-0.245480671	0.319875776	0.259943535	0.456521739	0.661241428	-0.792135234	0.467715221	-0.499322577	-0.442590237	-0.69748523	-0.756438923	-0.614906832	-0.065217391	-0.670807453	-0.718305476	-0.247425811	-0.702118433	-0.677476114	-0.647278566	-0.25646939	-0.534161491	-0.055900621	-0.363994303	-0.307453416	-0.378881988	-0.499876814	-0.485078662	-0.717391304	0.237901334	-0.469106387	-0.574534161	-0.289039656	-0.720496894	-0.327595981	-0.763975155	0.52723438	-0.577394389	0.092725004	0.295110317	-0.534161491	0.086956522	-0.497512318	-0.613918454	-0.625536394	0.360248447	-0.805564813	-0.133784966	-0.124223602	-0.378564093	0.055900621	-0.408282666	0.092430956	-0.564377152	-0.648404277	0.273992962	-0.173913043	-0.199263325	0.495999579	-0.690958859	-0.508951407	0.317567196	-0.189212161	0.456521739	-0.621382318	-0.026590011	-0.599378882	0.611801242	-1.11E-15	-0.170843635	-0.62488545	0.122452029	-0.387351779	-0.472049689	0.642213564	0.333357835	0.530177552	0.659765355	0.352034534	-0.741341745	-0.507246377	-0.108695652	0.641253361	0.637759168	0.340859645	-0.346132129	0.590062112
GOBP_MITOTIC_SPINDLE_ASSEMBLY	-0.693120055	0.690123201	0.696594427	0.043343653	0.037151703	-0.342135032	-0.213622291	0.382865586	-0.393188854	-0.650154799	0.127158583	-0.214214731	0.641999719	-0.705882353	0.267647059	-0.760191821	0.024767802	-0.584513762	-0.108359133	-0.792315512	0.766929579	0.414860681	-0.230605155	-0.309416118	-0.768547779	-0.871088193	0.162066032	0.704133956	-0.481182619	0.018575851	-0.433436533	0.526527385	-0.864925597	0.640853174	-0.947887563	-0.702786378	-0.256965944	0.885448916	0.227945525	-0.046439628	0.740712074	0.748251072	-0.326248241	0.904024768	0.674922601	-0.428133242	0.811145511	-0.346749226	-0.089783282	-0.725078895	-0.69218648	-0.504643963	0.524733402	-0.192634459	-0.517027864	-0.525082503	-0.264430685	-0.61375645	-0.7419978	-0.159488591	0.061919505	0.281733746	-0.244117647	-0.131905112	-0.462108703	0.245952852	-0.204592363	0.040796332	0.737332931	-0.15361375	0.647003141	0.34798058	0.374613003	-0.73993808	-0.660990712	-0.478526316	-0.706988058	0.647058824	0.851393189	-0.693577285	0.327438928	-0.674922601	-0.76060428	-0.356584107	0.879256966	-0.294117647	0.904024768	-0.022519036	-0.743034056	0.012383901	0.451152391	-0.715170279	-0.461459449	0.55394992	0.108359133	-0.795665635	0.316626651	-0.018575851	0.667281171	0.630159959	-0.184698536	-0.830547589	-0.808565531	-0.542864894	-0.896941255	-0.83252709	-0.13126257	0.654920594	-0.568233496	0.184273071	0.609285161	-0.739795305	-0.323179432	-0.223754574	0.754092244	0.374785002	-0.034499418	0.69381036	0.613003096	-0.268866611	-0.786377709	-0.135916233	0.791669892	-0.480288958	-0.429471049	-0.729652214
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	-0.642734634	-0.108702218	0.695652174	-0.086261772	-0.425688705	0.073702744	-0.389192547	-0.694152347	0.111492573	-0.593012759	-0.440787421	-0.063648251	-0.142756148	-0.371622767	0.49068323	-0.603470374	0.01863354	-0.513858142	-0.422173165	-0.571428571	-0.218502779	0.229192547	-0.157371614	-0.06469759	-0.937584721	-0.284139864	-0.019162151	0.292012538	-0.862849914	-0.732133602	-0.631252043	0.001674925	-0.856626095	-0.683229814	-0.413531389	-0.754394907	-0.68823478	0.68486339	-0.546677174	-0.656040155	-0.639622353	0.011491334	0.213915618	0.460398679	0.39406776	-0.785714286	0.008761438	-0.146459627	0.69459262	-0.540591603	-0.282075059	-0.552795031	-0.939001997	-0.410879436	-0.062141953	0.178015841	-0.317583656	-0.562178508	-0.432762468	0.160806401	0.07008742	-0.052756512	0.234844573	-0.633053221	-0.249424245	-0.440308601	-0.680124224	-0.164374068	0.133540373	-0.495570716	-0.194616977	0.315433603	-0.065656163	-0.57996746	0.291529601	0.083850932	0.288965776	0.182274247	0.061563756	0.027596867	-0.535643194	-0.775132486	0.053915312	-0.00310559	-0.063607399	-0.563250319	-0.076140182	-0.434353326	-0.491260651	-0.089260669	-0.014685898	0.220269656	-0.616484991	0.669649989	0.379721336	-0.862849914	-0.177018634	0.219528289	0.132718503	0.853401182	-0.085555395	0.555188792	0.602484472	0.097297005	0.889577232	0.027736296	-0.182143115	0.608949602	0.062547674	0.945578953	0.672159589	0.761904762	0.334489783	0.055900621	0.584439827	0.666103706	0.594245564	0.282964817	0.770053712	0.625845454	-0.041639628	0.46830387	0.207745093	-0.105590062	0.593664596	-0.11274871
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	-0.241191261	0.782897588	-0.043478261	0.110730734	0.383799591	0.386108684	0.399684511	-0.648693097	0.098322868	-0.239298608	0.066118881	0.742236025	-0.214278828	0.353324509	0.441503353	-0.159027629	-0.541032265	0.496233646	-0.030824317	0.225887358	0.008541584	0.060665591	0.197913681	-0.045418596	0.580559107	-0.090062112	-0.487439043	0.444827091	0.34303891	0.079167724	0.160004247	-0.406957832	0.041863569	0.019004357	-0.236279279	-0.466794612	-0.456701573	-0.242236025	-0.214616487	0.470090874	0.704672935	0.568322981	-0.514025768	0.419254658	-0.452767729	-0.451538849	-0.451169552	0.625349887	-0.423729642	0.495930606	0.145921947	-0.149068323	-0.257568613	-0.145864022	-0.016039459	0.385555088	0.086494421	0.054690317	0.407386008	0.768090471	0.479940363	-0.07965254	-0.621118012	0.503297922	0.519428375	-0.444099379	-0.071428571	0.02732549	0.162200532	0.304973759	0.037261808	0.770186335	-0.371355717	0.227088162	0.438869649	0.0984281	0.312530021	-0.046583851	-0.768174263	0.242576363	-0.559330042	-0.44238622	-0.167701863	0.602484472	-0.821314582	-0.374752126	-0.39783405	0.233913043	0.520484679	0.598835259	-0.522878459	0.265113137	0.430217693	-0.775162439	-0.713344432	-0.117968147	0.425295948	-0.494970529	-0.559985978	-0.559792028	-0.735238045	-0.748686097	-0.031055901	0.122450534	-0.104402761	0.007717412	-0.334438552	0.186335404	-0.235251723	-0.01914478	0.007690033	0.065217391	-0.057179889	-0.621972528	-0.251046252	-0.495121268	-0.340968058	-0.735201676	-0.34801309	-0.048448171	-0.381712627	-0.381987578	-0.395512282	-0.862457097	-0.042950897	0.102897579
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	0.745471495	0.832742607	0.719524971	0.255514706	-0.746904025	-0.360485873	-0.216718266	-0.086258846	-0.233001905	-0.829113634	-0.341735304	-0.691141289	0.637770898	-0.829721362	-0.034055728	-0.80495356	0.60411058	-0.59752322	-0.367647059	-0.752321981	-0.715170279	-0.157855045	-0.631578947	-0.308530277	-0.650154799	0.335234156	0.696594427	0.564566788	-0.601972331	-0.641285511	0.389783282	0.435569586	-0.353136108	0.653250774	-0.409252203	-0.479876161	0.055727554	0.552378029	-0.021671827	-0.464396285	-0.582281496	-0.157184185	-0.582194033	0.238713367	0.625967492	0.083591331	0.894736842	-0.871088193	0.918684579	-0.712074303	-0.72755418	-0.900928793	-0.696791822	-0.551083591	-0.755417957	-0.722078354	-0.206800088	-0.576625387	-0.783281734	-0.479876161	-0.539967723	-0.934438755	-0.173374613	-0.588235294	-0.714145988	-0.835913313	-0.823529412	-0.643962848	-0.445820433	-0.566563467	0.166533506	-0.482093549	-0.421132898	-0.408668731	-0.748930589	-0.058823529	-0.746130031	0.529411765	0.786377709	-0.832817337	0.084782948	-0.427244582	-0.6657358	-0.232303345	0.724458204	0.044465383	0.789473684	-0.829461762	-0.184498971	-6.11E-16	-0.219814241	-0.088056443	-0.851909185	0.718266254	-0.277447011	-0.574123639	0.689418077	0.415249478	-0.07120743	0.770897833	0.577399381	0.792569659	0.775047959	0.093343653	0.708978328	-0.661005045	0.476973684	0.572755418	0.205613398	0.693498452	0.541795666	0.724458204	-0.421703654	0.585139319	0.79357006	0.780185759	0.473684211	0.748743218	0.312693498	0.678193964	-0.589486661	0.773993808	0.860681115	-0.246877335	0.73374613	-0.318141389
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.697530864	0.950617284	0.617283951	0.049382716	-0.62345679	-0.827160494	-0.265432099	-0.759259259	-0.722222222	-0.858024691	0.037037037	-0.537037037	-0.320987654	-0.919753086	-0.00617284	-0.080246914	0.407407407	-0.703703704	-0.080246914	-0.111111111	0.37654321	0.314814815	-0.858024691	0.216049383	-0.561728395	-0.172839506	0.660493827	0.839506173	-0.987654321	-0.580246914	-0.845679012	0.481481481	-0.858024691	-1	0.37654321	-0.580246914	-0.660493827	-0.135802469	-0.987654321	-0.962962963	-0.117283951	-0.043209877	0.469135802	0.148148148	0.944444444	-0.086419753	0.135802469	0.141975309	0.808641975	-0.302469136	-0.197530864	-0.080246914	-0.99382716	-0.216049383	-0.24691358	-0.395061728	-0.240740741	-0.913580247	-0.487654321	-0.055555556	0.135802469	-0.179012346	-0.154320988	-0.802469136	-0.882716049	-0.99382716	-0.549382716	-0.283950617	-0.641975309	-0.481481481	0.679012346	0.018518519	0.567901235	-0.586419753	-0.87654321	0.74691358	0.209876543	0.820987654	0.882716049	0.061728395	0.166666667	-0.061728395	0.00617284	-0.277777778	-0.154320988	-1	0.086419753	0.722222222	-0.913580247	0.117283951	-0.654320988	-0.685185185	0.067901235	0.179012346	0.62345679	-0.524691358	0.783950617	-0.327160494	0.925925926	0.913580247	-0.401234568	-0.450617284	0.709876543	-0.358024691	0.99382716	0.75308642	-0.685185185	0.777777778	-0.320987654	0.962962963	0.950617284	0.925925926	0.981481481	-0.62962963	0.734567901	0.925925926	0.938271605	0.586419753	0.858024691	-0.160493827	0.462962963	-0.592592593	0.617283951	0.641975309	0.925925926	0.018518519
